departamento,codigo_departamento,municipio,codigo_municipio,poblacion,fecha,numero_casos,Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
CHIMALTENANGO,4,EL TEJAR,416,22618,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,EL TUMBADOR,1213,51299,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,QUEZADA,2217,23311,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ESCUINTLA,5,TIQUISATE,506,62895,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SANTA ROSA,6,TAXISCO,609,36117,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SUCHITEPEQUEZ,10,SAN BERNARDINO,1004,16817,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,AGUACATAN,1327,57977,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIQUIMULA,20,QUETZALTEPEQUE,2009,29377,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,PANAJACHEL,710,15840,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SUCHITEPEQUEZ,10,CUYOTENANGO,1002,37283,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2021-01-09,1,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ALTA VERAPAZ,16,SAN CRISTOBAL VERAPAZ,1603,79308,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
PETEN,17,LA LIBERTAD,1705,83375,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ZACAPA,19,SAN DIEGO,1908,7544,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,SALCAJA,902,20851,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
PETEN,17,EL CHAL,1714,15225,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,LA DEMOCRACIA,1312,59788,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ZACAPA,19,HUITE,1910,11948,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ZACAPA,19,TECULUTAN,1905,20032,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
EL PROGRESO,2,MORAZAN,202,12577,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
RETALHULEU,11,SAN MARTIN ZAPOTITLAN,1104,12905,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ALTA VERAPAZ,16,FRAY BARTOLOME DE LAS CASAS,1615,76047,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
IZABAL,18,LOS AMATES,1805,63841,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
RETALHULEU,11,SANTA CRUZ MULUA,1103,15835,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
GUATEMALA,1,SAN RAYMUNDO,111,38386,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,NENTON,1305,49299,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,SANTA CRUZ DEL QUICHE,1401,97974,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
PETEN,17,SAYAXCHE,1710,97003,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ZACAPA,19,GUALAN,1904,49410,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIMALTENANGO,4,YEPOCAPA,412,41304,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
RETALHULEU,11,NUEVO SAN CARLOS,1108,41552,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,COLOTENANGO,1319,43622,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ZACAPA,19,USUMATLAN,1906,13071,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,GENOVA,921,45162,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SANTA ROSA,6,ORATORIO,606,26686,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIMALTENANGO,4,PATZICIA,409,39337,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SAN ANDRES SEMETABAJ,709,14640,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,CABRICAN,906,27307,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIQUIMULA,20,ESQUIPULAS,2007,55723,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ESCUINTLA,5,GUANAGAZAPA,508,17234,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SANTA ROSA,6,GUAZACAPAN,611,21906,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,SACAPULAS,1416,54845,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
TOTONICAPAN,8,MOMOSTENANGO,805,136909,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,EL RODEO,1214,19080,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIQUIMULA,20,JOCOTAN,2004,73093,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SAN PEDRO LA LAGUNA,718,11600,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
TOTONICAPAN,8,SAN ANDRES XECUL,804,29356,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,SAN MARTIN SACATEPEQUEZ,912,32771,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,SAN MATEO,910,8658,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SAN RAFAEL PETZAL,1328,12330,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JALAPA,21,SAN PEDRO PINULA,2102,76020,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,CONCEPCION TUTUAPA,1206,82876,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SAN LUCAS TOLIMAN,713,31581,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,EL QUETZAL,1220,25475,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIMALTENANGO,4,SAN MARTIN JILOTEPEQUE,403,92103,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,SAN FRANCISCO LA UNION,918,9361,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SAN ILDELFONSO IXTAHUACAN,1309,54382,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,SAN PEDRO JOCOPILAS,1409,37419,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SUCHITEPEQUEZ,10,SAN JOSE EL IDOLO,1005,11870,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,SAN ANTONIO SACATEPEQUEZ,1203,20579,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
PETEN,17,POPTUN,1712,66883,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ALTA VERAPAZ,16,RAXRUHA,1617,39350,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
PETEN,17,MELCHOR DE MENCOS,1711,30017,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SACATEPEQUEZ,3,SANTA CATARINA BARAHONA,316,4480,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
IZABAL,18,EL ESTOR,1803,81385,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SUCHITEPEQUEZ,10,ZUNILITO,1018,8724,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,ESQUIPULAS PALO GORDO,1227,13785,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ZACAPA,19,ESTANZUELA,1902,10859,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIMALTENANGO,4,POCHUTA,408,10996,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
RETALHULEU,11,SAN SEBASTIAN,1102,30444,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
BAJA VERAPAZ,15,SAN MIGUEL CHICAJ,1502,35895,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIMALTENANGO,4,SAN JUAN COMALAPA,404,58174,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
PETEN,17,SANTA ANA,1707,23499,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,ATESCATEMPA,2207,19514,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SUCHITEPEQUEZ,10,SAN LORENZO,1007,13811,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIQUIMULA,20,IPALA,2011,23435,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,COMAPA,2211,36047,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ZACAPA,19,LA UNION,1909,38270,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
TOTONICAPAN,8,SANTA LUCIA LA REFORMA,807,25461,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,CANILLA,1418,12577,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SAN JOSE CHACAYA,702,5128,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ALTA VERAPAZ,16,SENAHU,1608,97296,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
PETEN,17,SAN LUIS,1709,76128,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ALTA VERAPAZ,16,PANZOS,1607,79777,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ZACAPA,19,SAN JORGE,1911,13384,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SAN ANTONIO PALOPO,712,15639,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,NAHUALA,705,91523,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SANTA ANA HUISTA,1331,10225,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SAN RAFAEL LA INDEPENDENCIA,1314,18222,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,ASUNCION MITA,2205,51770,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SANTA CLARA LA LAGUNA,707,10200,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ALTA VERAPAZ,16,LANQUIN,1611,26146,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ALTA VERAPAZ,16,TUCURU,1606,50093,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SANTIAGO CHIMALTENANGO,1330,13971,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
BAJA VERAPAZ,15,SAN JERONIMO,1507,27591,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,CHICHE,1402,32038,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,NEBAJ,1413,75979,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,SIBILIA,905,8766,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SAN MIGUEL ACATAN,1313,35071,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,EL PROGRESO,2202,25189,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,CAJOLA,907,18896,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,BARILLAS,1326,122466,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,TODOS SANTOS CUCHUMATAN,1315,38303,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ALTA VERAPAZ,16,CHAHAL,1614,28890,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,SAN ANTONIO ILOTENANGO,1408,30134,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
BAJA VERAPAZ,15,GRANADOS,1505,14380,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,LA REFORMA,1221,23394,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SANTA EULALIA,1317,50171,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ALTA VERAPAZ,16,LA TINTA,1616,44819,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JALAPA,21,SAN LUIS JILOTEPEQUE,2103,26170,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
TOTONICAPAN,8,SANTA MARIA CHIQUIMULA,806,58526,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,CUNEN,1410,46350,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,SAN JUAN COTZAL,1411,35616,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,SAN CRISTOBAL CUCHO,1225,17811,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SANTA BARBARA,1310,42667,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,SAN MIGUEL USPANTAN,1415,72955,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,TACANA,1207,81005,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,JALPATAGUA,2212,30912,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
PETEN,17,SAN JOSE,1702,7103,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
BAJA VERAPAZ,15,EL CHOL,1506,10229,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,SAN MIGUEL IXTAHUACAN,1205,51975,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,UNION CANTINIL,1332,17393,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SAN JUAN IXCOY,1323,30205,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ZACAPA,19,CABAÑAS,1907,14440,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,SAN JOSE OJETENAM,1224,22423,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,CONCEPCION HUISTA,1322,20384,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,SAN ANDRES SAJCABAJA,1414,27522,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,JEREZ,2208,6706,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SAN MATEO IXTATAN,1318,57277,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,AGUA BLANCA,2204,17322,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,HUITAN,915,14522,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,PALESTINA DE LOS ALTOS,924,20299,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,JACALTENANGO,1307,42375,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
BAJA VERAPAZ,15,PURULHA,1508,64292,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ESCUINTLA,5,IZTAPA,510,19778,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,SIBINAL,1208,16786,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SAN SEBASTIAN HUEHUETENANGO,1320,41035,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
PETEN,17,SAN ANDRES,1704,34823,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SANTA LUCIA UTATLAN,704,21695,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,IXCHIGUAN,1223,24580,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SAN GASPAR IXCHIL,1329,10341,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,SAN JOSE ACATEMPA,2216,13786,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIQUIMULA,20,OLOPA,2006,29283,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIMALTENANGO,4,SANTA APOLONIA,405,23166,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,JOYABAJ,1412,104861,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIMALTENANGO,4,SANTA CRUZ BALANYA,410,10646,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SANTA MARIA VISITACION,703,2563,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SAN SEBASTIAN COATAN,1325,25332,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,SAN ANTONIO HUISTA,1324,18291,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,MALACATANCITO,1303,21855,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
TOTONICAPAN,8,SAN BARTOLO,808,12374,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIQUIMULA,20,SAN JACINTO,2010,13124,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SANTA ROSA,6,CASILLAS,604,25859,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SAN MARCOS LA LAGUNA,716,2911,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JALAPA,21,MONJAS,2106,28097,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIQUIMULA,20,CONCEPCION LAS MINAS,2008,12509,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,LA LIBERTAD,1311,46629,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIQUIMULA,20,SAN JOSE LA ARADA,2002,9088,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,CONGUACO,2213,29121,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIQUIMULA,20,SAN JUAN LA ERMITA,2003,18085,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
EL PROGRESO,2,SAN CRISTOBAL ACASAGUASTLAN,204,7851,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
GUATEMALA,1,SAN JOSE DEL GOLFO,104,8317,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
PETEN,17,SAN FRANCISCO,1706,16339,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SUCHITEPEQUEZ,10,SAN MIGUEL PANAN,1011,12261,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JALAPA,21,SAN MANUEL CHAPARRON,2104,8139,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SUCHITEPEQUEZ,10,SAN JOSE LA MAQUINA,1021,25716,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,ZACUALPA,1404,39269,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIMALTENANGO,4,SAN JOSE POAQUIL,402,32963,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SANTA ROSA,6,SAN RAFAEL LAS FLORES,605,13620,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
CHIQUIMULA,20,CAMOTAN,2005,60848,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
HUEHUETENANGO,13,PETATAN,1333,6861,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,PASACO,2215,11057,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SAN MARCOS,12,SIPACAPA,1226,26714,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,CHAJUL,1405,50814,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SUCHITEPEQUEZ,10,SAN JUAN BAUTISTA,1016,9238,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
0,9999,0,0,0,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,PACHALUN,1421,9652,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JALAPA,21,SAN CARLOS ALZATATE,2105,21416,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,EL ADELANTO,2209,8272,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SANTA CRUZ LA LAGUNA,714,7817,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,PATZITE,1407,7462,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
JUTIAPA,22,ZAPOTITLAN,2210,10340,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUICHE,14,SAN BARTOLOME JOCOTENANGO,1417,15586,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
QUETZALTENANGO,9,SAN MIGUEL SIGÜILA,908,9607,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SOLOLA,7,SAN PABLO LA LAGUNA,715,7950,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
ALTA VERAPAZ,16,TAMAHU,1605,23858,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
SANTA ROSA,6,SAN JUAN TECUACO,607,12599,2021-01-09,0,2021-01-09,GT,Guatemala,AMRO,990,142064,44,4972
GUATEMALA,1,SAN PEDRO SACATEPEQUEZ,109,54623,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
SACATEPEQUEZ,3,SAN LUCAS SACATEPEQUEZ,308,28445,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
GUATEMALA,1,GUATEMALA,101,1205668,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
ESCUINTLA,5,PALIN,511,70118,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
EL PROGRESO,2,SAN AGUSTIN ACASAGUASTLAN,203,54588,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
CHIMALTENANGO,4,PATZUN,407,69560,2021-01-10,1,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
EL PROGRESO,2,EL JICARO,205,13508,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
GUATEMALA,1,FRAIJANES,113,61664,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
ESCUINTLA,5,ESCUINTLA,501,166078,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
SACATEPEQUEZ,3,SAN BARTOLOME MILPAS ALTAS,307,8519,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
TOTONICAPAN,8,TOTONICAPAN,801,117483,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
SUCHITEPEQUEZ,10,SAN ANTONIO SUCHITEPEQUEZ,1010,64441,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
ZACAPA,19,ZACAPA,1901,65730,2021-01-10,0,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
GUATEMALA,1,VILLA NUEVA,115,464528,2021-01-10,2,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
GUATEMALA,1,MIXCO,108,494561,2021-01-10,2,2021-01-10,GT,Guatemala,AMRO,1063,143127,27,4999
